BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 1, 1, 32, 6, 3.970650511649e+06, 2.451831768052e+04, 6.174886862640e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 1, 2, 32, 7, 3.970650511649e+06, 2.449975015681e+04, 6.170210670754e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 1, 3, 32, 6, 3.970650511651e+06, 2.451703530105e+04, 6.174563898060e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 2, 1, 32, 5, 3.970650511660e+06, 2.396297037496e+04, 6.035023808969e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 2, 2, 32, 5, 3.970650511657e+06, 2.399612709751e+04, 6.043374259975e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 2, 3, 32, 5, 3.970650511645e+06, 2.403734264696e+04, 6.053754309644e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 3, 1, 32, 9, 3.970650511657e+06, 2.380656281840e+04, 5.995632894033e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 3, 2, 32, 9, 3.970650511648e+06, 2.380814436723e+04, 5.996031203802e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 32, 3, 3, 32, 9, 3.970650511652e+06, 2.380737339426e+04, 5.995837035869e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 1, 1, 64, 9, 3.970650511651e+06, 2.494058807454e+04, 6.281234775349e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 1, 2, 64, 9, 3.970650511651e+06, 2.494689025937e+04, 6.282821967377e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 1, 3, 64, 9, 3.970650511654e+06, 2.497425327353e+04, 6.289713285071e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 2, 1, 64, 8, 3.970650511645e+06, 2.413187325754e+04, 6.077561645571e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 2, 2, 64, 8, 3.970650511642e+06, 2.398035078504e+04, 6.039401028805e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 2, 3, 64, 8, 3.970650511656e+06, 2.413863003553e+04, 6.079263325913e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 3, 1, 64, 10, 3.970650511653e+06, 2.383573830685e+04, 6.002980679589e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 3, 2, 64, 10, 3.970650511652e+06, 2.382777539145e+04, 6.000975236055e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 64, 3, 3, 64, 10, 3.970650511654e+06, 2.383790799975e+04, 6.003527112192e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 1, 1, 128, 10, 3.970650511656e+06, 2.559182438154e+04, 6.445247272813e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 1, 2, 128, 11, 3.970650511649e+06, 2.549942989934e+04, 6.421977916347e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 1, 3, 128, 10, 3.970650511658e+06, 2.558735225402e+04, 6.444120976875e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 2, 1, 128, 16, 3.970650511647e+06, 2.446782013687e+04, 6.162169162231e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 2, 2, 128, 16, 3.970650511649e+06, 2.424312208213e+04, 6.105579428612e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 2, 3, 128, 16, 3.970650511648e+06, 2.465891931907e+04, 6.210297090295e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 3, 1, 128, 11, 3.970650511651e+06, 2.388893401447e+04, 6.016377906937e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 3, 2, 128, 11, 3.970650511654e+06, 2.388449843657e+04, 6.015260815946e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 128, 3, 3, 128, 11, 3.970650511653e+06, 2.389597510753e+04, 6.018151191449e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 256, 1, 1, 256, 10, 3.970650511647e+06, 2.612634561524e+04, 6.579865323984e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 256, 1, 2, 256, 11, 3.970650511654e+06, 2.602130541138e+04, 6.553411169029e-03
BMC, G3_circuit, 1585478, 7660826, ABMC, 256, 1, 3, 256, 10, 3.970650511653e+06, 2.606548814322e+04, 6.564538497338e-03
