BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.250000000000e-03, 3, 11363, 7, 3.970650511655e+06, 2.671457980095e+04, 6.728010869386e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.500000000000e-03, 1, 12828, 7, 3.970650511655e+06, 2.696306644702e+04, 6.790591709817e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.500000000000e-03, 2, 12828, 8, 3.970650511653e+06, 2.692187260244e+04, 6.780217126495e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 1.500000000000e-03, 3, 12828, 7, 3.970650511653e+06, 2.692185437724e+04, 6.780212536517e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 2.000000000000e-03, 1, 15681, 7, 3.970650511654e+06, 2.729760932062e+04, 6.874845630584e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 2.000000000000e-03, 2, 15681, 9, 3.970650511653e+06, 2.725012778876e+04, 6.862887506414e-03
BMC, G3_circuit, 1585478, 7660826, LeidenCP, 2.000000000000e-03, 3, 15681, 7, 3.970650511654e+06, 2.724499282014e+04, 6.861594275340e-03
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 5.000000000000e-04, 1, 405, 9, 4.425918818510e+14, 3.594635084117e+13, 8.121782688565e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 5.000000000000e-04, 2, 405, 9, 4.425918818510e+14, 3.584162266780e+13, 8.098120218091e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 5.000000000000e-04, 3, 405, 9, 4.425918818510e+14, 3.599316469730e+13, 8.132359894802e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 7.500000000000e-04, 1, 581, 9, 4.425918818509e+14, 3.709069091491e+13, 8.380336927960e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 7.500000000000e-04, 2, 581, 9, 4.425918818509e+14, 3.724426604057e+13, 8.415035966049e-02
BMC, Geo_1438, 1437960, 60236322, LeidenCP, 7.500000000000e-04, 3, 581, 9, 4.425918818510e+14, 3.741513410691e+13, 8.453642202027e-02
